"","year","Respondent_ID_2016","vote_house","importance_taxation","importance_immigration","importance_education","importance_environment","importance_debt","importance_health","importance_refugees","importance_climate","importance_superannuation","importance_economy","party_taxation","party_immigration","party_education","party_environment","party_debt","party_health","party_refugees","party_climate","party_superannuation","party_economy","issue_importance","issue_importance2","secondpref"
"102","2016","3287411","Labor","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Labor","No Difference","Labor","No Difference","No Difference","Labor","Labor","No Difference","Labor","No Difference","Health","Refugees",NA
"103","2016","3421668","Labor","Extremely Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Labor","No Difference","Labor","Labor","Liberal","Labor","No Difference","No Difference","Liberal","Liberal","Taxation","Education","Labor"
"104","2016","3445586","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","No Difference","Liberal","Labor","Labor","No Difference","Labor","Liberal","Labor","Labor","Liberal","Health","Economy",NA
"105","2016","3446932","Labor","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Health","Refugees",NA
"106","2016","3491283","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Taxation","Health",NA
"107","2016","3604397","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","No Difference","No Difference","Environment","Education","Labor"
"108","2016","3633118","Labor","Quite Important","Extremely Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Labor","No Difference","Labor","Labor","No Difference","Labor","No Difference","Labor","Labor","Labor","Health","Refugees",NA
"109","2016","3637510","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","No Difference","No Difference","Labor","Labor","No Difference","Labor","No Difference","Labor","Labor","No Difference","Health","Refugees","Labor"
"110","2016","3726347","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Labor","No Difference","Labor","No Difference","Labor","Labor","No Difference","No Difference","Labor","Labor","Economy","Climate",NA
"111","2016","3745382","Labor","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Health","Education",NA
"112","2016","3818277","Labor","Not Very Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Not Very Important","Not Very Important","Extremely Important","No Difference","Liberal","Liberal","Labor","Liberal","Liberal","Liberal","No Difference","No Difference","Liberal","Health","Taxation",NA
"113","2016","3881515","Labor","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Labor","Liberal","Labor","Liberal","Labor","Labor","Liberal","Liberal","Labor","Labor","Taxation","Economy",NA
"114","2016","3910702","Labor","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Labor","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","Labor","Labor","Health","Debt",NA
"115","2016","3918917","Labor","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","No Difference","No Difference","Labor","Labor","No Difference","Labor","No Difference","No Difference","No Difference","No Difference","Education","Health",NA
"116","2016","3979072","Labor","Quite Important","Not Very Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Not Very Important","Quite Important","Quite Important","Quite Important","Labor","No Difference","Labor","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","Education","Health",NA
"117","2016","4017657","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Labor","No Difference","Labor","Labor","Labor","Labor","Liberal","Labor","Labor","Labor","Education","Debt",NA
"118","2016","4026095","Labor","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Not Very Important","Quite Important","No Difference","No Difference","Labor","No Difference","Labor","Labor","No Difference","No Difference","Labor","No Difference","Education","Health",NA
"119","2016","4049244","Labor","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Labor","Liberal","Labor","Labor","Liberal","Labor","Labor","Liberal","Liberal","Liberal","Education","Health",NA
"120","2016","4056054","Labor","Extremely Important","Quite Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Not Very Important","Not Very Important","Not Very Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","No Difference","No Difference","Labor","Labor","Health","Economy",NA
"121","2016","4137514","Labor","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Climate","Health","Labor"
"122","2016","4269174","Labor","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Labor","Liberal","No Difference","No Difference","Liberal","Labor","Liberal","No Difference","Labor","Liberal","Health","Refugees",NA
"123","2016","4306240","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","Health","Refugees","Labor"
"124","2016","4318717","Labor","Extremely Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Quite Important","Labor","Labor","Labor","Labor","No Difference","Labor","No Difference","Labor","Labor","Labor","Climate","Taxation",NA
"125","2016","4324398","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Labor","No Difference","Labor","No Difference","No Difference","Labor","No Difference","No Difference","Labor","No Difference","Economy","Debt",NA
"126","2016","4327447","Labor","Extremely Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","No Difference","Health","Superannuation",NA
"127","2016","4343550","Labor","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","Health","Economy",NA
"128","2016","4345820","Labor","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Education","Health",NA
"129","2016","4423783","Labor","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Labor","Labor","Labor","No Difference","Labor","Labor","No Difference","Labor","Labor","Labor","Health","Education",NA
"130","2016","4429589","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Labor","Labor","Labor","No Difference","No Difference","Labor","Liberal","No Difference","No Difference","Labor","Education","Health","Labor"
"131","2016","4545102","Labor","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Labor","Labor","Labor","Labor","No Difference","Labor","No Difference","Labor","Labor","Labor","Health","Refugees",NA
"132","2016","4600295","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Liberal","No Difference","Labor","Labor","No Difference","Labor","No Difference","Labor","Liberal","No Difference","Environment","Debt",NA
"133","2016","4620990","Labor","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","No Difference","Labor","Education","Health",NA
"134","2016","4642269","Labor","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","No Difference","Liberal","Labor","Labor","Liberal","Labor","Liberal","Labor","Labor","Liberal","Health","Education",NA
"135","2016","4659032","Labor","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Labor","No Difference","Labor","No Difference","Liberal","Labor","No Difference","Labor","Labor","Liberal","Superannuation","Health","Labor"
"136","2016","4704498","Labor","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Not Very Important","Not Very Important","Labor","Labor","Labor","Labor","No Difference","No Difference","Labor","Labor","No Difference","No Difference","Education","Refugees",NA
"137","2016","4709267","Labor","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","No Difference","Labor","Labor","No Difference","No Difference","Labor","Labor","No Difference","Labor","No Difference","Superannuation","Health",NA
"138","2016","4712504","Labor","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","Health","Economy",NA
"139","2016","4716224","Labor","Extremely Important","Not Very Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Taxation","Health",NA
"140","2016","4735444","Labor","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Labor","No Difference","Labor","Labor","No Difference","Labor","No Difference","Labor","No Difference","Labor","Environment","Economy",NA
"141","2016","4754329","Labor","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Education","Health",NA
"142","2016","4800005","Labor","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","No Difference","Labor","No Difference","Labor","Labor","No Difference","Health","Education",NA
"143","2016","4923339","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Labor","Labor","Labor","Labor","No Difference","Labor","No Difference","Labor","Labor","Labor","Health","Education",NA
"144","2016","4966153","Labor","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Not Very Important","Quite Important","Quite Important","No Difference","Liberal","Labor","No Difference","Liberal","Labor","Liberal","Liberal","Liberal","Labor","Immigration","Refugees",NA
"145","2016","4986680","Labor","Quite Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Labor","No Difference","Labor","No Difference","No Difference","Labor","No Difference","No Difference","No Difference","No Difference","Climate","Debt",NA
"146","2016","5034304","Labor","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Labor","Liberal","Labor","Labor","Liberal","Labor","Liberal","No Difference","No Difference","Liberal","Taxation","Health",NA
"147","2016","5054221","Labor","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Labor","No Difference","Labor","Labor","Liberal","Labor","Labor","Labor","Labor","Liberal","Health","Economy",NA
"148","2016","5092281","Labor","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Education","Refugees",NA
"149","2016","5222742","Labor","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Labor","Liberal","Liberal","No Difference","Liberal","Labor","Labor","Liberal","Liberal","Liberal","Climate","Economy",NA
"150","2016","5233775","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Health","Taxation",NA
"151","2016","5327606","Labor","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","No Difference","Labor","No Difference","Labor","No Difference","No Difference","Climate","Education",NA
"152","2016","5421748","Labor","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Climate","Economy",NA
